 "Frameworks for multi-core architectures: A comprehensive evaluation using 2D/3D image registration"  $ "Membarth R., Hannig F., Teich J., Körner M., Eckert W."  $ reviewer4 $ (1,)

 "Freebase: A collaboratively created graph database for structuring human knowledge"  $ "Bollacker K., Evans C., Paritosh P., Sturge T., Taylor J."  $ reviewer1 $ (1,)
 "Freebase: A collaboratively created graph database for structuring human knowledge"  $ "Bollacker K., Evans C., Paritosh P., Sturge T., Taylor J."  $ reviewer4 $ (0,)

 "From theory to practice in transactional composition of Web Services"  $ "Bruni R., Ferrari G., Melgratti H., Montanari U., Strollo D., Tuosto E."  $ reviewer1 $ (1,)
 "From theory to practice in transactional composition of Web Services"  $ "Bruni R., Ferrari G., Melgratti H., Montanari U., Strollo D., Tuosto E."  $ reviewer4 $ (0,)

 "Functional programming at Freebase"  $ "Harris W."  $ reviewer2 $ (1,)
 "Functional programming at Freebase"  $ "Harris W."  $ reviewer4 $ (0,)

 "G2CL: A generic group communication layer for clustered applications"  $ "Sales L., Teófilo H., Mendonça N.C."  $ reviewer2 $ (1,)
 "G2CL: A generic group communication layer for clustered applications"  $ "Sales L., Teófilo H., Mendonça N.C."  $ reviewer4 $ (0,)

 "Garuda: A scalable tiled display wall using commodity PCs"  $ "Nirnimesh, Harish P., Narayanan P.J."  $ reviewer2 $ (1,)
 "Garuda: A scalable tiled display wall using commodity PCs"  $ "Nirnimesh, Harish P., Narayanan P.J."  $ reviewer4 $ (0,)

 "GeNGA, a generic contract negotiation model [GeNGA, un modèle général de négociation de contrats]"  $ "Mathieu P., Verrons M.-H."  $ reviewer1 $ (1,)
 "GeNGA, a generic contract negotiation model [GeNGA, un modèle général de négociation de contrats]"  $ "Mathieu P., Verrons M.-H."  $ reviewer3 $ (4,)

 "Generic drone control platform for autonomous capture of cinema scenes"  $ "Fleureau J., Galvane Q., Tariolle F.-L., Guillotel P."  $ reviewer2 $ (1,)
 "Generic drone control platform for autonomous capture of cinema scenes"  $ "Fleureau J., Galvane Q., Tariolle F.-L., Guillotel P."  $ reviewer3 $ ()

 "Global math: Development of online platform for mathematical thinking games"  $ "Fujimoto T., Nishimura K., Takahashi K., Yachi M., Takahashi K., Yamauchi Y."  $ reviewer1 $ (1,)
 "Global math: Development of online platform for mathematical thinking games"  $ "Fujimoto T., Nishimura K., Takahashi K., Yachi M., Takahashi K., Yamauchi Y."  $ reviewer3 $ (3,)

 "Graph-based mining of multiple object usage patterns"  $ "Nguyen T.T., Nguyen H.A., Pham N.H., Al-Kofahi J.M., Nguyen T.N."  $ reviewer2 $ (1,)
 "Graph-based mining of multiple object usage patterns"  $ "Nguyen T.T., Nguyen H.A., Pham N.H., Al-Kofahi J.M., Nguyen T.N."  $ reviewer4 $ ()

 "Guiding software developers by social networking application plug-in using the multiple bridge source repository through a data mining integrated approach"  $ "Corraya A.D., Sumi M.A., Shachi S.I., Rahman Z."  $ reviewer1 $ (1,)
 "Guiding software developers by social networking application plug-in using the multiple bridge source repository through a data mining integrated approach"  $ "Corraya A.D., Sumi M.A., Shachi S.I., Rahman Z."  $ reviewer3 $ ()

 "How do developers use APIs? A case study in concurrency"  $ "Blom S., Kiniry J., Huisman M."  $ reviewer1 $ (2,)
 "How do developers use APIs? A case study in concurrency"  $ "Blom S., Kiniry J., Huisman M."  $ reviewer4 $ ()

 "How to increase the role of users in evaluating the quality of use of a system [Comment accroître le rôle des utilisateurs dans l'évaluation de la qualité d'utilisation d'un système]"  $ "Saulnier A., Courounet P., Viaud M.L."  $ reviewer2 $ (1,)
 "How to increase the role of users in evaluating the quality of use of a system [Comment accroître le rôle des utilisateurs dans l'évaluation de la qualité d'utilisation d'un système]"  $ "Saulnier A., Courounet P., Viaud M.L."  $ reviewer3 $ (2,)

 "ICyrus: A semantic framework for biomedical image discovery"  $ "Bukhari A.C., Nagy M.L., Krauthammer M., Ciccarese P., Baker C.J.O."  $ reviewer2 $ (4,)
 "ICyrus: A semantic framework for biomedical image discovery"  $ "Bukhari A.C., Nagy M.L., Krauthammer M., Ciccarese P., Baker C.J.O."  $ reviewer4 $ (1,)

 "IEEE 13th International Working Conference on Source Code Analysis and Manipulation, SCAM 2013"  $ "[No author name available]"  $ reviewer1 $ (1,)
 "IEEE 13th International Working Conference on Source Code Analysis and Manipulation, SCAM 2013"  $ "[No author name available]"  $ reviewer4 $ (2,)

 "IVOrpheus: A proposal for interaction by voice commands in three-dimensional environments of information visualization"  $ "Furtado L., Miranda B., Neto N., Meiguins B."  $ reviewer1 $ (1,)
 "IVOrpheus: A proposal for interaction by voice commands in three-dimensional environments of information visualization"  $ "Furtado L., Miranda B., Neto N., Meiguins B."  $ reviewer4 $ (0,)

 "Identifying performance issues based on method invocation patterns of an API"  $ "Khan M.A., Muhammad S., Muhammad T."  $ reviewer2 $ ()
 "Identifying performance issues based on method invocation patterns of an API"  $ "Khan M.A., Muhammad S., Muhammad T."  $ reviewer3 $ (1,)

 "Implementation of open web portal service enabler based on service delivery platform"  $ "Kim K., Lee H., Jo S., Ryu W."  $ reviewer2 $ (1,)
 "Implementation of open web portal service enabler based on service delivery platform"  $ "Kim K., Lee H., Jo S., Ryu W."  $ reviewer4 $ (0,)

 "Improving API usage through automatic detection of redundant code"  $ "Kawrykow D., Robillard M.P."  $ reviewer1 $ (2,)
 "Improving API usage through automatic detection of redundant code"  $ "Kawrykow D., Robillard M.P."  $ reviewer3 $ ()

 "Improving authentication and authorization for identity based cloud environment using oauth with fuzzy based blowfish algorithm"  $ "George J.A., Hemalatha M."  $ reviewer2 $ (2,)
 "Improving authentication and authorization for identity based cloud environment using oauth with fuzzy based blowfish algorithm"  $ "George J.A., Hemalatha M."  $ reviewer3 $ (1,)

 "Improving documentation for eSOA APIs through user studies"  $ "Jeong S.Y., Xie Y., Beaton J., Myers B.A., Stylos J., Ehret R., Karstens J., Efeoglu A., Busse D.K."  $ reviewer1 $ (0,)
 "Improving documentation for eSOA APIs through user studies"  $ "Jeong S.Y., Xie Y., Beaton J., Myers B.A., Stylos J., Ehret R., Karstens J., Efeoglu A., Busse D.K."  $ reviewer4 $ ()

 "Improving energy consumption in android apps"  $ "Bernal-Cárdenas C."  $ reviewer1 $ (1,)
 "Improving energy consumption in android apps"  $ "Bernal-Cárdenas C."  $ reviewer4 $ (0,)

 "Improving localization accuracy of android's Fused Location Provider API using Kalman Filter"  $ "Gurram B., Giri N."  $ reviewer2 $ (1,)
 "Improving localization accuracy of android's Fused Location Provider API using Kalman Filter"  $ "Gurram B., Giri N."  $ reviewer3 $ ()

 "Improving the usability of OCL as an ad-hoc model querying language"  $ "Störrle H."  $ reviewer1 $ (2,)
 "Improving the usability of OCL as an ad-hoc model querying language"  $ "Störrle H."  $ reviewer4 $ (0,)

 "Incorporating Green into Production and Consumption Behaviours toward Sustainable Logistics Optimization in Process Systems"  $ "Shimizu Y."  $ reviewer2 $ (1,)
 "Incorporating Green into Production and Consumption Behaviours toward Sustainable Logistics Optimization in Process Systems"  $ "Shimizu Y."  $ reviewer3 $ (2,)

 "Incorporation of middleware and grid technologies to enhance usability in computational chemistry applications"  $ "Greenberg J.P., Mock S., Bhatia K., Katz M., Bruno G., Sacerdoti F., Papadopoulos P., Baldridge K.K."  $ reviewer2 $ (1,)
 "Incorporation of middleware and grid technologies to enhance usability in computational chemistry applications"  $ "Greenberg J.P., Mock S., Bhatia K., Katz M., Bruno G., Sacerdoti F., Papadopoulos P., Baldridge K.K."  $ reviewer4 $ (0,)

 "Indexing the Java API using source code"  $ "Homan M., Amor R., Tempero E."  $ reviewer1 $ (1,)
 "Indexing the Java API using source code"  $ "Homan M., Amor R., Tempero E."  $ reviewer3 $ ()

 "Inferring specifications for resources from natural language API documentation"  $ "Zhong H., Zhang L., Xie T., Mei H."  $ reviewer1 $ ()
 "Inferring specifications for resources from natural language API documentation"  $ "Zhong H., Zhang L., Xie T., Mei H."  $ reviewer4 $ (1,)

 "Inferring web API descriptions from usage data"  $ "Suter P., Wittern E."  $ reviewer2 $ (1,)
 "Inferring web API descriptions from usage data"  $ "Suter P., Wittern E."  $ reviewer3 $ ()

 "Integrated Formal Methods - 10th International Conference, IFM 2013, Proceedings"  $ "[No author name available]"  $ reviewer2 $ (4,)
 "Integrated Formal Methods - 10th International Conference, IFM 2013, Proceedings"  $ "[No author name available]"  $ reviewer3 $ (3,)

 "Internet-based enterprise innovation through a community-based API builder to manage APIs"  $ "Tsouroplis R., Petychakis M., Alvertis I., Biliri E., Lampathaki F., Askounis D."  $ reviewer1 $ (2,)
 "Internet-based enterprise innovation through a community-based API builder to manage APIs"  $ "Tsouroplis R., Petychakis M., Alvertis I., Biliri E., Lampathaki F., Askounis D."  $ reviewer3 $ (1,)

 "Investigating the accuracy of the openFDA API using the FDA Adverse Event Reporting System (FAERS)"  $ "Shin J."  $ reviewer1 $ (1,)
 "Investigating the accuracy of the openFDA API using the FDA Adverse Event Reporting System (FAERS)"  $ "Shin J."  $ reviewer4 $ (0,)

 "Java and digital images"  $ "Martin David H., Martin Johnny"  $ reviewer2 $ (1,)
 "Java and digital images"  $ "Martin David H., Martin Johnny"  $ reviewer4 $ (0,)

 "Java multi-histogram volume rendering framework for medical images"  $ "Senseney J., Bokinsky A., Cheng R., McCreedy E., McAuliffe M.J."  $ reviewer1 $ (1,)
 "Java multi-histogram volume rendering framework for medical images"  $ "Senseney J., Bokinsky A., Cheng R., McCreedy E., McAuliffe M.J."  $ reviewer4 $ (0,)

 "Juggle: Addressing extrinsic load imbalances in SPMD applications on multicore computers"  $ "Hofmeyr S., Colmenares J.A., Iancu C., Kubiatowicz J."  $ reviewer2 $ (1,)
 "Juggle: Addressing extrinsic load imbalances in SPMD applications on multicore computers"  $ "Hofmeyr S., Colmenares J.A., Iancu C., Kubiatowicz J."  $ reviewer4 $ (0,)

 "Juggle: Proactive load balancing on multicore computers"  $ "Hofmeyr S., Colmenares J.A., Iancu C., Kubiatowicz J."  $ reviewer2 $ (0,)
 "Juggle: Proactive load balancing on multicore computers"  $ "Hofmeyr S., Colmenares J.A., Iancu C., Kubiatowicz J."  $ reviewer3 $ (1,)

 "Keyjacking: The surprising insecurity of client-side SSL"  $ "Marchesini J., Smith S.W., Zhao M."  $ reviewer1 $ (1,)
 "Keyjacking: The surprising insecurity of client-side SSL"  $ "Marchesini J., Smith S.W., Zhao M."  $ reviewer4 $ (0,)

 "Knowledge discovery meets linked APIs"  $ "Hoxha J., Maleshkova M., Korevaar P."  $ reviewer2 $ (0,)
 "Knowledge discovery meets linked APIs"  $ "Hoxha J., Maleshkova M., Korevaar P."  $ reviewer4 $ (1,)

 "Kokkos Array performance-portable manycore programming model"  $ "Edwards H.C., Sunderland D."  $ reviewer1 $ (1,)
 "Kokkos Array performance-portable manycore programming model"  $ "Edwards H.C., Sunderland D."  $ reviewer4 $ (0,)

 "Large-scale, AST-based API-usage analysis of open-source Java projects"  $ "Lämmel R., Pek E., Starek J."  $ reviewer1 $ (1,)
 "Large-scale, AST-based API-usage analysis of open-source Java projects"  $ "Lämmel R., Pek E., Starek J."  $ reviewer4 $ (4,)

 "Learning API usages from bytecode: A statistical approach"  $ "Nguyen T.T., Pham H.V., Vu P.M., Nguyen T.T."  $ reviewer1 $ (1,)
 "Learning API usages from bytecode: A statistical approach"  $ "Nguyen T.T., Pham H.V., Vu P.M., Nguyen T.T."  $ reviewer3 $ ()

 "Learning from 6,000 projects: Mining models in the large"  $ "Zeller A."  $ reviewer2 $ (1,)
 "Learning from 6,000 projects: Mining models in the large"  $ "Zeller A."  $ reviewer3 $ ()

 "Leveraging usage similarity for effective retrieval of examples in code repositories"  $ "Bajracharya S.K., Ossher J., Lopes C.V."  $ reviewer2 $ (1,)
 "Leveraging usage similarity for effective retrieval of examples in code repositories"  $ "Bajracharya S.K., Ossher J., Lopes C.V."  $ reviewer4 $ ()

 "Loop parallelism: A new skeleton perspective on data parallel patterns"  $ "Danelutto M., Torquati M."  $ reviewer2 $ (1,)
 "Loop parallelism: A new skeleton perspective on data parallel patterns"  $ "Danelutto M., Torquati M."  $ reviewer4 $ (0,)

 "MACs: Mining API code snippets for code reuse"  $ "Hsu S.-K., Lin S.-J."  $ reviewer1 $ (2,)
 "MACs: Mining API code snippets for code reuse"  $ "Hsu S.-K., Lin S.-J."  $ reviewer3 $ (1,)

 "MAPO: Mining API usages from open source repositories"  $ "Xie T., Pei J."  $ reviewer1 $ (2,)
 "MAPO: Mining API usages from open source repositories"  $ "Xie T., Pei J."  $ reviewer4 $ ()

 "MAPO: mining and recommending api usage patterns"  $ "Zhong H., Xie T., Zhang L., Pei J., Mei H."  $ reviewer2 $ (1,)
 "MAPO: mining and recommending api usage patterns"  $ "Zhong H., Xie T., Zhang L., Pei J., Mei H."  $ reviewer4 $ (4,)

 "Mapping the space of API design decisions"  $ "Stylos J., Myers B."  $ reviewer2 $ (1,)
 "Mapping the space of API design decisions"  $ "Stylos J., Myers B."  $ reviewer3 $ ()

 "Massively multi-robot simulation in stage"  $ "Vaughan R."  $ reviewer1 $ (1,)
 "Massively multi-robot simulation in stage"  $ "Vaughan R."  $ reviewer4 $ (0,)

 "Measuring software library stability through historical version analysis"  $ "Raemaekers S., Van Deursen A., Visser J."  $ reviewer1 $ (1,)
 "Measuring software library stability through historical version analysis"  $ "Raemaekers S., Van Deursen A., Visser J."  $ reviewer3 $ ()

 "Mining API expertise profiles with Partial Program Analysis"  $ "Mani S., Padhye R., Sinha V.S."  $ reviewer2 $ (1,)
 "Mining API expertise profiles with Partial Program Analysis"  $ "Mani S., Padhye R., Sinha V.S."  $ reviewer3 $ ()

 "Mining API popularity"  $ "Mileva Y.M., Dallmeier V., Zeller A."  $ reviewer2 $ ()
 "Mining API popularity"  $ "Mileva Y.M., Dallmeier V., Zeller A."  $ reviewer4 $ (1,)

 "Mining Android Apps for Anomalies"  $ "Kuznetsov K., Gorla A., Tavecchia I., Groß F., Zeller A."  $ reviewer1 $ (1,)
 "Mining Android Apps for Anomalies"  $ "Kuznetsov K., Gorla A., Tavecchia I., Groß F., Zeller A."  $ reviewer3 $ ()

 "Mining energy-greedy API usage patterns in android apps: An empirical study"  $ "Linares-Vásquez M., Bavota G., Bernal-Cárdenas C., Oliveto R., Di Penta M., Poshyvanyk D."  $ reviewer2 $ ()
 "Mining energy-greedy API usage patterns in android apps: An empirical study"  $ "Linares-Vásquez M., Bavota G., Bernal-Cárdenas C., Oliveto R., Di Penta M., Poshyvanyk D."  $ reviewer3 $ (1,)

 "Mining library specifications using inductive logic programming"  $ "Sankaranarayanan S., Ivančić F., Gupta A."  $ reviewer2 $ (1,)
 "Mining library specifications using inductive logic programming"  $ "Sankaranarayanan S., Ivančić F., Gupta A."  $ reviewer3 $ ()

 "Mining preconditions of APIs in large-scale code corpus"  $ "Nguyen H.A., Dyer R., Nguyen T.N., Rajan H."  $ reviewer2 $ (1,)
 "Mining preconditions of APIs in large-scale code corpus"  $ "Nguyen H.A., Dyer R., Nguyen T.N., Rajan H."  $ reviewer4 $ ()

 "Mining quantified temporal rules: Formalism, algorithms, and evaluation"  $ "Lo D., Ramalingam G., Ranganath V.-P., Vaswani K."  $ reviewer2 $ (1,)
 "Mining quantified temporal rules: Formalism, algorithms, and evaluation"  $ "Lo D., Ramalingam G., Ranganath V.-P., Vaswani K."  $ reviewer3 $ ()

 "Mining quantified temporal rules: Formalism, algorithms, and evaluation"  $ "Lo D., Ramalingam G., Ranganath V.P., Vaswani K."  $ reviewer1 $ (2,)
 "Mining quantified temporal rules: Formalism, algorithms, and evaluation"  $ "Lo D., Ramalingam G., Ranganath V.P., Vaswani K."  $ reviewer4 $ (1,)

 "Mining source codes to guide software development"  $ "Hsu S.-K., Lin S.-J."  $ reviewer1 $ (2,)
 "Mining source codes to guide software development"  $ "Hsu S.-K., Lin S.-J."  $ reviewer4 $ (4,)

 "Mining succinct and high-coverage API usage patterns from source code"  $ "Wang J., Dang Y., Zhang H., Chen K., Xie T., Zhang D."  $ reviewer1 $ (1,)
 "Mining succinct and high-coverage API usage patterns from source code"  $ "Wang J., Dang Y., Zhang H., Chen K., Xie T., Zhang D."  $ reviewer4 $ (4,)

 "Model-checking software library API usage rules"  $ "Song F., Touili T."  $ reviewer2 $ ()
 "Model-checking software library API usage rules"  $ "Song F., Touili T."  $ reviewer4 $ (4,)

 "Multi-dimensional exploration of API usage"  $ "De Roover C., Lammel R., Pek E."  $ reviewer1 $ (2,)
 "Multi-dimensional exploration of API usage"  $ "De Roover C., Lammel R., Pek E."  $ reviewer4 $ ()

 "Multiple ontology workspace management and performance assessment"  $ "Xu X., Luis G.M., Lobov A., Lastra J.L.M."  $ reviewer2 $ (1,)
 "Multiple ontology workspace management and performance assessment"  $ "Xu X., Luis G.M., Lobov A., Lastra J.L.M."  $ reviewer3 $ ()

 "NLCI: a natural language command interpreter"  $ "Landhäußer M., Weigelt S., Tichy W.F."  $ reviewer2 $ ()
 "NLCI: a natural language command interpreter"  $ "Landhäußer M., Weigelt S., Tichy W.F."  $ reviewer4 $ (1,)

 "New user-guided and ckpt-based checkpointing libraries for parallel MPI applications"  $ "Czarnul P., Fra̧czak M."  $ reviewer2 $ (0,)
 "New user-guided and ckpt-based checkpointing libraries for parallel MPI applications"  $ "Czarnul P., Fra̧czak M."  $ reviewer3 $ (1,)

 "Node.DPWS: Efficient Web Services for the Internet of Things"  $ "Fysarakis K., Mylonakis D., Manifavas C., Papaefstathiou I."  $ reviewer2 $ (1,)
 "Node.DPWS: Efficient Web Services for the Internet of Things"  $ "Fysarakis K., Mylonakis D., Manifavas C., Papaefstathiou I."  $ reviewer4 $ (0,)

 "OAuthHub-A Service for Consolidating Authentication Services"  $ "Chen X., Sime G., Lutteroth C., Weber G."  $ reviewer1 $ (1,)
 "OAuthHub-A Service for Consolidating Authentication Services"  $ "Chen X., Sime G., Lutteroth C., Weber G."  $ reviewer4 $ (0,)

 "OFF, Open source Finite volume Fluid dynamics code: A free, high-order solver based on parallel, modular, object-oriented Fortran API"  $ "Zaghi S."  $ reviewer1 $ (1,)
 "OFF, Open source Finite volume Fluid dynamics code: A free, high-order solver based on parallel, modular, object-oriented Fortran API"  $ "Zaghi S."  $ reviewer4 $ (0,)

 "OmpSs-OpenCL programming model for heterogeneous systems"  $ "Elangovan V.K., Badia R.M., Parra E.A."  $ reviewer2 $ (1,)
 "OmpSs-OpenCL programming model for heterogeneous systems"  $ "Elangovan V.K., Badia R.M., Parra E.A."  $ reviewer4 $ (0,)

 "On evaluating recommender systems for API usages"  $ "Bruch M., Schäfer T., Mezini M."  $ reviewer2 $ (1,)
 "On evaluating recommender systems for API usages"  $ "Bruch M., Schäfer T., Mezini M."  $ reviewer3 $ ()

 "On the usability of high-level parallel IO in unstructured grid simulations"  $ "Kimpe D., Vandewalle S., Poedts S."  $ reviewer2 $ (1,)
 "On the usability of high-level parallel IO in unstructured grid simulations"  $ "Kimpe D., Vandewalle S., Poedts S."  $ reviewer4 $ ()

 "OpenID authentication as a service in OpenStack"  $ "Khan R.H., Ylitalo J., Ahmed A.S."  $ reviewer1 $ (1,)
 "OpenID authentication as a service in OpenStack"  $ "Khan R.H., Ylitalo J., Ahmed A.S."  $ reviewer4 $ (0,)

 "OpenMPspy: Leveraging quality assurance for parallel software"  $ "Pankratius V., Knittel F., Masing L., Walser M."  $ reviewer2 $ (0,)
 "OpenMPspy: Leveraging quality assurance for parallel software"  $ "Pankratius V., Knittel F., Masing L., Walser M."  $ reviewer3 $ (1,)

 "Optimizing non-blocking collective operations for InfiniBand"  $ "Hoefler T., Lumsdaine A."  $ reviewer1 $ (1,)
 "Optimizing non-blocking collective operations for InfiniBand"  $ "Hoefler T., Lumsdaine A."  $ reviewer4 $ (0,)

 "PPModel: A modeling tool for source code maintenance and optimization of parallel programs"  $ "Jacob F., Gray J., Carver J.C., Mernik M., Bangalore P."  $ reviewer1 $ (1,)
 "PPModel: A modeling tool for source code maintenance and optimization of parallel programs"  $ "Jacob F., Gray J., Carver J.C., Mernik M., Bangalore P."  $ reviewer4 $ (0,)

 "Parallel I/O architecture of the High-Performance Storage System (HPSS)"  $ "Watson Richard W., Coyne Robert A."  $ reviewer2 $ (0,)
 "Parallel I/O architecture of the High-Performance Storage System (HPSS)"  $ "Watson Richard W., Coyne Robert A."  $ reviewer3 $ (1,)

 "Performance Analysis for Target Devices with the OpenMP Tools Interface"  $ "Cramer T., Dietrich R., Terboven C., Müller M.S., Nagel W.E."  $ reviewer2 $ (1,)
 "Performance Analysis for Target Devices with the OpenMP Tools Interface"  $ "Cramer T., Dietrich R., Terboven C., Müller M.S., Nagel W.E."  $ reviewer4 $ (0,)

 "Practical interruptible conversations: distributed dynamic verification with multiparty session types and Python"  $ "Demangeon R., Honda K., Hu R., Neykova R., Yoshida N."  $ reviewer1 $ (1,)
 "Practical interruptible conversations: distributed dynamic verification with multiparty session types and Python"  $ "Demangeon R., Honda K., Hu R., Neykova R., Yoshida N."  $ reviewer4 $ (0,)

 "Pravaaha: Mining android applications for discovering API call usage patterns and trends"  $ "Lamba Y., Khattar M., Sureka A."  $ reviewer1 $ (1,)
 "Pravaaha: Mining android applications for discovering API call usage patterns and trends"  $ "Lamba Y., Khattar M., Sureka A."  $ reviewer3 $ ()

 "ProCope - Protein complex prediction and evaluation"  $ "Krumsiek J., Friedel C.C., Zimmer R."  $ reviewer2 $ (0,)
 "ProCope - Protein complex prediction and evaluation"  $ "Krumsiek J., Friedel C.C., Zimmer R."  $ reviewer3 $ (1,)

 "Proceedings of the 1998 International Conference on Intelligent User Interfaces, IUI"  $ "[No author name available]"  $ reviewer1 $ (1,)
 "Proceedings of the 1998 International Conference on Intelligent User Interfaces, IUI"  $ "[No author name available]"  $ reviewer3 $ (4,)

 "Proceedings of the 1st ACM SIGSPATIAL International Workshop on Mobile Geographic Information Systems, MobiGIS 2012 - In Conjunction with the 20th ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems, GIS 2012"  $ "[No author name available]"  $ reviewer1 $ (0,)
 "Proceedings of the 1st ACM SIGSPATIAL International Workshop on Mobile Geographic Information Systems, MobiGIS 2012 - In Conjunction with the 20th ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems, GIS 2012"  $ "[No author name available]"  $ reviewer3 $ (4,)

 "Proceedings of the 2006 International Workshop on Mining Software Repositories, MSR '06, Co-located with the 28th International Conference on Software Engineering, ICSE 2006"  $ "[No author name available]"  $ reviewer2 $ (4,)
 "Proceedings of the 2006 International Workshop on Mining Software Repositories, MSR '06, Co-located with the 28th International Conference on Software Engineering, ICSE 2006"  $ "[No author name available]"  $ reviewer3 $ (3,)

 "Proceedings of the 3rd International Conference on Mobile Technology, Applications and Systems"  $ "[No author name available]"  $ reviewer1 $ (1,)
 "Proceedings of the 3rd International Conference on Mobile Technology, Applications and Systems"  $ "[No author name available]"  $ reviewer4 $ (2,)

 "Process centric guidance and tools for next generation network services API design"  $ "Ramkumar S., Kumar S., Shiroor R."  $ reviewer1 $ (2,)
 "Process centric guidance and tools for next generation network services API design"  $ "Ramkumar S., Kumar S., Shiroor R."  $ reviewer4 $ (4,)

 "Programming parallel embedded and consumer applications in OpenMP superscalar"  $ "Andersch M., Chi C.C., Juurlink B."  $ reviewer2 $ (0,)
 "Programming parallel embedded and consumer applications in OpenMP superscalar"  $ "Andersch M., Chi C.C., Juurlink B."  $ reviewer4 $ (1,)

 "Querying a graph database - Language selection and performance considerations"  $ "Holzschuher F., Peinl R."  $ reviewer1 $ (1,)
 "Querying a graph database - Language selection and performance considerations"  $ "Holzschuher F., Peinl R."  $ reviewer3 $ ()

 "RAC: A remote application calling framework for coordination of mobile apps"  $ "Papadopoulos P., Loukopoulos T., Anagnostopoulos I., Tziritas N., Vassilakopoulos M."  $ reviewer1 $ (1,)
 "RAC: A remote application calling framework for coordination of mobile apps"  $ "Papadopoulos P., Loukopoulos T., Anagnostopoulos I., Tziritas N., Vassilakopoulos M."  $ reviewer4 $ (0,)

 "RSSE '08 - Proc. 2008 International Workshop on Recommendation Systems for Software Engineering, Co-located with the 16th ACM SIGSOFT International Symposium on the Foundations of Software Engineering"  $ "[No author name available]"  $ reviewer2 $ (4,)
 "RSSE '08 - Proc. 2008 International Workshop on Recommendation Systems for Software Engineering, Co-located with the 16th ACM SIGSOFT International Symposium on the Foundations of Software Engineering"  $ "[No author name available]"  $ reviewer4 $ (2,)

 "Recommending proper API code examples for documentation purpose"  $ "Mar L.W., Wu Y.-C., Jiau H.C."  $ reviewer2 $ (1,)
 "Recommending proper API code examples for documentation purpose"  $ "Mar L.W., Wu Y.-C., Jiau H.C."  $ reviewer3 $ ()

 "Refactoring asynchronous event handling in the real-time specification for Java"  $ "Kim M.S., Wellings A."  $ reviewer2 $ (1,)
 "Refactoring asynchronous event handling in the real-time specification for Java"  $ "Kim M.S., Wellings A."  $ reviewer4 $ (0,)

 "Remote medical treatment at home using the Java Mobile Sensor API"  $ "Maaser M., Ortmann S."  $ reviewer1 $ (1,)
 "Remote medical treatment at home using the Java Mobile Sensor API"  $ "Maaser M., Ortmann S."  $ reviewer4 $ (0,)

 "Remote sensing measurements of aerosol optical thickness and correlation with in-situ air quality parameters during a biomass burning episode in Southeast Asia"  $ "Chew B.N., Chang C.W., Salinas S.V., Liew S.C."  $ reviewer2 $ (1,)
 "Remote sensing measurements of aerosol optical thickness and correlation with in-situ air quality parameters during a biomass burning episode in Southeast Asia"  $ "Chew B.N., Chang C.W., Salinas S.V., Liew S.C."  $ reviewer4 $ (0,)

 "Rethinking high performance computing platforms: Challenges, opportunities and recommendations"  $ "Weidner O., Atkinson M., Barker A., Vicente R.F."  $ reviewer2 $ (1,)
 "Rethinking high performance computing platforms: Challenges, opportunities and recommendations"  $ "Weidner O., Atkinson M., Barker A., Vicente R.F."  $ reviewer4 $ (0,)

 "Retrieving reusable software components using enhanced representation of domain knowledge"  $ "Alnusair A., Zhao T."  $ reviewer2 $ (0,)
 "Retrieving reusable software components using enhanced representation of domain knowledge"  $ "Alnusair A., Zhao T."  $ reviewer3 $ (2,)

 "Robotic control & 3D GUIs"  $ "Jones H., Snyder M."  $ reviewer1 $ (1,)
 "Robotic control & 3D GUIs"  $ "Jones H., Snyder M."  $ reviewer4 $ (0,)

 "SAGA-based user environment for distributed computing resources: A universal grid solution over multi-middleware infrastructures"  $ "Iwai G., Kawai Y., Sasaki T., Watase Y."  $ reviewer1 $ (1,)
 "SAGA-based user environment for distributed computing resources: A universal grid solution over multi-middleware infrastructures"  $ "Iwai G., Kawai Y., Sasaki T., Watase Y."  $ reviewer3 $ ()

 "Safer typing of complex API usage through java generics"  $ "Harrison W., Lievens D., Simeoni F."  $ reviewer1 $ (1,)
 "Safer typing of complex API usage through java generics"  $ "Harrison W., Lievens D., Simeoni F."  $ reviewer4 $ (4,)

 "ScienceTreks: An autonomous digital library system"  $ "Ivanyukovich A., Marchese M., Giunchiglia F."  $ reviewer2 $ (1,)
 "ScienceTreks: An autonomous digital library system"  $ "Ivanyukovich A., Marchese M., Giunchiglia F."  $ reviewer4 $ (0,)

 "Semantically driven social data aggregation interfaces for research 2.0"  $ "De Vocht L., Softic S., Ebner M., Mühlburger H."  $ reviewer2 $ (1,)
 "Semantically driven social data aggregation interfaces for research 2.0"  $ "De Vocht L., Softic S., Ebner M., Mühlburger H."  $ reviewer4 $ (0,)

 "Shapers: Capturing free form shapes for bendable device interactions"  $ "Nagaraju S."  $ reviewer2 $ (1,)
 "Shapers: Capturing free form shapes for bendable device interactions"  $ "Nagaraju S."  $ reviewer4 $ (0,)

